start_date,end_date,status,progress,duration_in_seconds,finished,recorded_date,response_id,distribution_channel,user_language,consent,student,college_year,college_type,residence_current,resdence_other,reside_famliy,reside_friends,reside_so,reside_alone,reside_other,reside_text,relocate_covid,days_disrupt,relocate_problem,reloacte_help,sleep_covid,sleep_fall,sleep_stay,sleep_fatigued,sleep_nightmares,fatigue_decide,concentrate,optimistic,resilient,resilient_covid,relationships,humor,humor_help,friends,friends_help,faith,faith_help,self_care,motivation,self_esteem,energy,happiness,hopeful,life_sat,homework,forgetting,talk_covid,avoid_covid,spaced,sadness,lashed_out,people_talk,talk_helps,talk_dont,accept_changes,worried,support_peers,support_family,support_extend,support_staff,support_faculty,support_admin,reduced_contact,family_isolate,financial_trouble,family_essential,school_safe,negative_home,positive_home,negative_campus,positive_campus,coerce,threaten,safe_place,family_track,alcohol,marijuana,tobacco,drugs,other,other_text,pre_unsafe_home,pre_unsafe_community,pre_community_violence,pre_discrimination,break_in,post_unsafe_home,post_unsafe_community,post_community_violence,post_discrimination,post_none,post_increase,post_fear,cv_decision,ace_swear,swear_cope,ace_fear,fear_cope,ace_special,special_cope,ace_food,food_cope,ace_divorce,divorce_cope,ace_alcohol,alcohol_cope,ace_depressed,depressed_cope,ptsd,ptsd_time,ptsd_symptoms,ptsd_illness,ptsd_increase,post_intrusive,post_dreams,post_recurring,post_exposure,post_reactivity,post_thoughts,post_places,post_recall,post_interest,post_detach,post_affect,post_future,post_sleep,post_anger,post_concentrate,post_vigilance,post_startle,post_impair,ptsd_decrease,post_intrusive_d,post_dreams_d,post_recurring_d,post_exposure_d,post_reactivity_d,post_thoughts_d,post_places_d,post_recall_d,post_interest_d,post_detach_d,post_affect_d,post_future_d,post_sleep_d,post_anger_d,post_concentrate_d,post_vigilance_d,post_startle_d,post_impair_d,mental_illness,treatment,dependent,work,income_housing,unemployed,care_others,vulnerable,dependent_food,parent_unemployed,financial_worry,job_loss,rent,apply_unemployment,worry_school,no_worry,indepedent,personal_income,family_income,fin_aid,amount,age,gender,gender_other,ethnicity_white,ethnicity_black,ethnicity_native,ethnicity_asian,ethnicity_latinx,ethnicity_middle_east,ethnicity_hawaiian,ethnicity_other,ethnicity_text,parent_school,parent_job
2020-04-14T12:22:20Z,2020-04-14T12:41:49Z,0,100,1169,1,2020-04-14T12:41:50Z,R_yqDwMcJbpVF1XKV,anonymous,EN,1,1,2,4,1,,1,NA,NA,NA,NA,,2,1,2,2,2,1,1,8,2,4,16,4,4,5,2,1,5,5,NA,1,4,4,1,3,1,1,2,1,4,5,5,4,2,4,2,1,2,5,2,1,3,4,2,1,1,1,2,27,1,22,4,1,1,1,1,2,4,1,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,2,5,1,NA,1,NA,2,NA,2,NA,1,3,2,NA,1,3,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,2,NA,1,2,NA,NA,1,5,1,NA,NA,1,NA,2,NA,3,1,3,43,2,,1,NA,NA,NA,NA,NA,NA,NA,,4,1
2020-04-14T12:44:31Z,2020-04-14T12:48:52Z,0,100,260,1,2020-04-14T12:48:52Z,R_3Phm64GOaRzNnfc,anonymous,EN,1,1,3,4,1,,1,NA,NA,NA,NA,,3,3,2,2,1,5,5,9,2,2,17,2,4,3,3,2,NA,4,5,2,NA,3,1,3,3,3,2,3,2,2,2,2,4,2,1,3,3,4,2,1,3,3,2,2,2,3,3,28,6,22,3,1,4,2,3,1,3,2,2,1,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,4,5,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,1,NA,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,1,3,2,NA,NA,3,2,NA,NA,NA,NA,1,2,NA,5,2,NA,43,2,,1,NA,NA,NA,NA,NA,NA,NA,,7,1
2020-04-14T12:40:50Z,2020-04-14T12:49:02Z,0,100,492,1,2020-04-14T12:49:03Z,R_2Siy6mGkyDPv264,anonymous,EN,1,1,2,4,1,,1,NA,NA,NA,NA,,2,2,2,3,2,4,2,8,1,2,17,4,5,5,3,1,4,4,4,1,3,3,3,3,3,3,4,4,2,2,5,2,2,3,3,2,4,4,2,4,4,4,3,4,4,3,2,28,6,22,4,1,3,1,2,2,4,1,2,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,NA,1,2,NA,NA,3,5,1,NA,NA,1,NA,2,NA,5,1,1,43,1,,1,NA,NA,NA,NA,NA,NA,NA,,5,1
2020-04-14T12:41:16Z,2020-04-14T12:50:22Z,0,100,545,1,2020-04-14T12:50:22Z,R_3NE7KuJcF03YpRq,anonymous,EN,1,1,4,4,1,,1,NA,NA,NA,NA,,1,NA,2,1,4,2,2,7,2,2,15,4,4,4,4,1,4,4,4,1,3,3,4,3,4,4,4,3,4,4,4,4,2,2,3,2,2,4,1,2,3,5,3,1,3,1,1,27,1,21,3,1,5,1,1,2,4,1,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,3,3,2,NA,NA,3,3,NA,NA,NA,1,NA,2,NA,5,2,NA,NA,1,,1,NA,NA,NA,NA,NA,NA,NA,,6,1
2020-04-14T12:43:43Z,2020-04-14T12:51:35Z,0,100,471,1,2020-04-14T12:51:35Z,R_2w6wJfSeRcK7Uw6,anonymous,EN,1,1,2,4,3,,NA,NA,NA,1,NA,,1,NA,NA,NA,4,3,3,9,2,2,16,4,2,4,3,1,4,4,5,1,2,2,2,2,3,2,2,2,2,2,2,1,2,1,2,2,4,4,2,2,3,4,4,2,3,1,5,28,6,22,2,3,3,1,4,2,6,1,2,1,NA,NA,NA,NA,,NA,1,NA,NA,NA,NA,1,NA,NA,NA,2,2,3,1,4,1,3,1,3,2,NA,1,5,1,2,2,NA,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,NA,1,2,NA,NA,1,3,1,1,NA,NA,NA,2,NA,6,2,NA,42,2,,1,NA,NA,NA,NA,NA,NA,NA,,6,8
2020-04-14T12:45:08Z,2020-04-14T12:53:04Z,0,100,475,1,2020-04-14T12:53:04Z,R_3DvX2Em3asIKBdF,anonymous,EN,1,1,2,4,1,,1,NA,NA,NA,NA,,2,2,2,2,4,4,3,8,1,2,17,4,5,2,4,1,2,4,5,2,NA,3,1,3,1,1,1,2,2,3,4,2,1,1,4,2,2,4,4,2,4,4,4,3,3,2,2,27,6,21,4,1,4,1,1,2,4,1,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,4,4,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,1,4,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,1,2,NA,NA,3,2,1,NA,1,NA,NA,2,NA,5,2,NA,43,2,,1,NA,NA,NA,NA,NA,NA,NA,,5,1
2020-04-14T12:41:35Z,2020-04-14T12:55:28Z,0,100,833,1,2020-04-14T12:55:29Z,R_1Ao1qy9dgWTxYMV,anonymous,EN,1,1,2,4,1,,1,NA,NA,NA,NA,,4,7,2,1,3,1,2,7,2,1,14,5,5,5,4,1,4,4,4,2,NA,2,3,4,3,3,4,3,2,2,2,3,2,2,3,2,2,5,2,2,4,5,2,4,3,3,2,28,1,22,3,3,3,2,3,2,4,1,2,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,2,NA,1,2,NA,NA,3,4,NA,NA,NA,1,NA,2,NA,3,1,1,43,1,,1,NA,NA,NA,NA,NA,NA,NA,,3,1
2020-04-14T12:46:19Z,2020-04-14T12:55:40Z,0,100,560,1,2020-04-14T12:55:41Z,R_2R3SreGb7iHVVHy,anonymous,EN,1,1,3,4,3,,NA,1,NA,NA,NA,,1,NA,NA,NA,4,2,2,7,2,2,16,4,4,4,4,1,4,4,3,2,NA,4,3,4,3,4,3,3,3,4,2,2,2,2,4,2,4,4,2,1,5,4,4,2,2,1,1,28,1,21,3,1,5,1,5,2,4,1,2,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,2,NA,3,2,NA,NA,3,4,NA,NA,NA,NA,1,2,NA,5,2,NA,44,2,,1,NA,NA,NA,NA,NA,NA,NA,,6,1
2020-04-14T12:49:38Z,2020-04-14T12:57:46Z,0,100,487,1,2020-04-14T12:57:46Z,R_1GB59Das0KQaAMh,anonymous,EN,1,1,4,4,3,,NA,1,NA,NA,NA,,1,NA,NA,NA,4,1,2,8,1,2,16,4,4,4,4,1,3,4,5,2,NA,4,2,4,2,2,3,2,1,4,1,5,4,1,1,2,4,5,5,2,4,4,3,4,4,4,4,28,1,21,2,1,4,3,3,2,4,1,2,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,4,5,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,1,NA,1,,5,2,1,NA,NA,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,NA,3,2,NA,NA,3,5,NA,NA,NA,1,NA,2,NA,5,2,NA,48,2,,1,NA,NA,NA,NA,NA,NA,NA,,8,1
2020-04-14T12:50:10Z,2020-04-14T12:58:44Z,0,100,514,1,2020-04-14T12:58:45Z,R_5ywP1cSfGglABrz,anonymous,EN,1,1,2,4,3,,NA,1,NA,NA,NA,,1,NA,NA,NA,4,5,5,10,2,4,17,4,5,4,2,1,5,4,5,2,NA,2,2,1,2,1,3,2,2,4,4,4,3,2,5,1,3,4,2,2,4,4,2,2,5,3,1,28,6,22,3,4,2,2,4,2,4,1,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,4,1,3,2,NA,2,NA,2,NA,2,NA,2,NA,1,2,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,2,NA,1,2,NA,NA,2,3,NA,NA,NA,NA,1,2,NA,4,2,NA,42,2,,1,NA,NA,NA,NA,NA,NA,NA,,6,1
2020-04-14T12:54:26Z,2020-04-14T13:00:47Z,0,100,380,1,2020-04-14T13:00:47Z,R_1mtnUAbOrPrjP43,anonymous,EN,1,1,1,4,1,,1,NA,NA,NA,NA,,2,2,2,3,4,3,3,9,2,2,16,2,2,3,3,1,3,4,5,2,NA,3,1,3,2,3,3,2,2,2,4,2,2,1,3,2,4,4,4,2,4,4,3,2,1,1,5,28,1,21,2,1,3,1,4,2,4,1,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,NA,2,2,NA,NA,3,4,1,NA,NA,NA,NA,2,NA,5,1,1,47,2,,1,NA,NA,NA,NA,NA,NA,NA,,6,1
2020-04-14T12:52:29Z,2020-04-14T13:04:32Z,0,100,723,1,2020-04-14T13:04:32Z,R_10UgFXwDuHlh5HM,anonymous,EN,1,1,3,4,3,,NA,1,NA,NA,NA,,1,NA,NA,NA,5,4,3,7,2,2,15,4,4,5,3,1,5,5,NA,2,NA,3,3,5,4,4,3,3,3,3,1,5,3,4,2,1,2,4,1,3,4,4,2,2,3,4,5,28,6,22,2,2,4,5,3,2,4,2,2,1,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,4,5,1,3,1,3,2,NA,2,NA,1,5,1,4,1,4,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,1,2,1,2,NA,NA,2,2,NA,NA,NA,NA,1,2,NA,3,2,NA,43,2,,1,NA,NA,NA,NA,NA,NA,NA,,7,1
2020-04-14T13:03:16Z,2020-04-14T13:11:32Z,0,100,495,1,2020-04-14T13:11:32Z,R_1N2MDnTcObqSfdV,anonymous,EN,1,1,3,4,1,,1,NA,NA,NA,NA,,3,3,2,1,3,2,3,7,2,2,16,4,5,4,4,1,4,4,5,2,NA,3,3,3,3,4,3,4,2,3,2,2,3,2,3,1,4,4,3,2,5,5,4,4,4,3,3,27,1,22,3,1,5,1,5,1,4,1,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,1,4,1,2,1,5,2,NA,1,2,1,2,1,2,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,1,1,3,2,NA,NA,1,5,NA,NA,NA,NA,1,2,NA,5,1,1,44,2,,1,NA,NA,NA,NA,NA,NA,NA,,8,1
2020-04-14T13:07:21Z,2020-04-14T13:16:56Z,0,100,575,1,2020-04-14T13:16:57Z,R_211IUgYvxMkvuLQ,anonymous,EN,1,1,6,4,1,,1,NA,NA,NA,NA,,2,7,1,3,3,3,4,10,1,5,17,3,2,2,2,1,5,4,5,2,NA,1,1,1,2,1,1,2,1,1,4,2,1,1,1,1,4,1,4,2,1,5,2,2,2,2,1,27,6,22,3,1,1,3,3,2,4,1,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,4,5,2,NA,2,NA,2,NA,2,NA,1,1,2,NA,1,3,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,NA,2,2,NA,NA,1,1,NA,1,NA,1,NA,2,NA,2,1,3,47,2,,1,NA,NA,NA,NA,NA,NA,NA,,5,4
2020-04-14T13:10:45Z,2020-04-14T13:18:28Z,0,100,462,1,2020-04-14T13:18:29Z,R_ZwQAEVIZFG7DS7L,anonymous,EN,1,1,2,4,3,,NA,NA,NA,1,NA,,1,NA,NA,NA,2,2,4,9,1,2,17,2,2,2,3,1,4,5,NA,2,NA,3,2,2,2,2,2,2,2,4,4,2,3,1,2,2,4,2,5,4,3,4,3,3,4,2,2,27,1,22,3,3,2,1,2,2,4,1,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,5,5,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,3,2,NA,NA,3,4,NA,NA,NA,NA,1,2,NA,4,2,NA,42,2,,1,NA,NA,NA,NA,NA,NA,NA,,8,1
2020-04-14T13:08:17Z,2020-04-14T13:18:42Z,0,100,625,1,2020-04-14T13:18:43Z,R_21uovl3EY9zWtni,anonymous,EN,1,1,6,4,1,,1,NA,NA,NA,NA,,2,4,1,3,4,2,3,9,2,4,17,4,5,4,3,1,4,4,5,1,5,2,1,2,2,2,2,2,1,2,3,1,1,1,1,2,3,3,3,2,4,4,4,4,4,4,1,27,6,22,4,1,4,1,1,2,4,1,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,NA,1,2,NA,NA,3,2,1,1,NA,NA,NA,1,1,NA,2,NA,42,2,,1,NA,NA,NA,NA,NA,NA,NA,,2,1
2020-04-14T13:09:23Z,2020-04-14T13:21:49Z,0,100,745,1,2020-04-14T13:21:49Z,R_AiLbacDrEkXA7Ad,anonymous,EN,1,1,3,4,1,,1,NA,NA,NA,NA,,2,2,2,2,1,5,2,8,2,2,14,4,5,4,3,1,5,4,5,2,NA,3,2,4,3,2,3,4,2,4,4,2,2,2,2,2,4,3,3,2,4,3,3,2,5,3,1,27,1,21,5,1,4,2,4,2,4,2,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,2,3,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,2,NA,1,2,NA,NA,3,5,NA,NA,NA,NA,1,2,NA,5,2,NA,44,1,,NA,NA,NA,1,NA,NA,NA,NA,,5,6
2020-04-14T13:12:15Z,2020-04-14T13:23:59Z,0,100,703,1,2020-04-14T13:23:59Z,R_3fGykWe20sNYSqg,anonymous,EN,1,1,1,4,1,,1,NA,NA,NA,NA,,2,1,2,3,2,2,4,8,2,5,17,1,1,3,2,1,3,4,4,2,NA,2,2,1,2,1,1,1,2,3,4,3,2,2,2,3,4,3,3,4,2,2,1,2,1,1,2,28,1,22,3,2,4,3,3,2,4,1,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,3,5,1,4,1,3,1,3,2,NA,1,3,2,NA,1,3,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,NA,1,2,NA,NA,3,2,1,NA,NA,NA,NA,2,NA,3,1,3,47,2,,1,NA,NA,NA,1,NA,NA,NA,,4,1
2020-04-14T13:09:11Z,2020-04-14T13:24:49Z,0,100,938,1,2020-04-14T13:24:50Z,R_3sBaGoZb4IS2W87,anonymous,EN,1,1,3,4,1,,1,NA,NA,NA,NA,,3,1,1,2,1,4,5,7,1,2,15,5,5,4,2,1,4,4,4,2,NA,3,4,2,3,2,4,2,3,2,5,3,2,3,3,2,5,3,2,2,4,4,4,1,3,1,1,28,6,21,3,1,4,1,5,1,4,1,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,1,3,2,2,NA,NA,3,5,NA,NA,NA,1,NA,2,NA,6,2,NA,43,2,,1,NA,NA,NA,NA,NA,NA,NA,,7,2
2020-04-14T13:15:02Z,2020-04-14T13:25:22Z,0,100,620,1,2020-04-14T13:25:23Z,R_27dLfaIBc1nxDL6,anonymous,EN,1,1,2,4,1,,1,NA,NA,NA,NA,,3,3,2,2,4,4,2,8,2,3,16,4,5,4,4,1,4,4,4,2,NA,4,3,4,2,4,4,2,3,4,2,4,2,3,2,1,1,5,2,4,3,5,4,2,3,1,2,27,6,21,3,1,3,1,2,1,4,1,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,NA,1,2,NA,NA,3,2,NA,NA,NA,NA,1,2,NA,5,1,1,42,2,,1,NA,NA,NA,NA,NA,NA,NA,,5,1
2020-04-14T13:21:54Z,2020-04-14T13:30:34Z,0,100,519,1,2020-04-14T13:30:34Z,R_2us4jDKcxM5ZdDa,anonymous,EN,1,1,3,4,3,,NA,1,NA,NA,NA,,1,NA,NA,NA,3,2,2,6,2,3,17,2,1,2,3,1,2,4,4,2,NA,1,1,1,3,2,2,1,1,5,4,2,3,2,3,1,3,5,4,2,4,3,1,1,2,1,1,28,6,22,4,1,4,2,3,2,NA,2,2,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,2,NA,1,2,NA,NA,3,2,1,NA,1,NA,NA,2,NA,3,2,NA,43,2,,1,NA,NA,NA,NA,NA,NA,NA,,8,8
2020-04-14T13:18:52Z,2020-04-14T13:31:12Z,0,100,740,1,2020-04-14T13:31:13Z,R_1eRTCrFGCnSan8P,anonymous,EN,1,1,2,4,1,,1,NA,NA,NA,NA,,3,2,2,3,1,5,5,10,1,1,12,4,5,5,2,1,3,4,4,2,NA,1,2,3,2,3,3,3,2,4,2,5,5,5,2,2,4,5,4,2,3,3,2,1,1,1,1,27,1,21,5,1,4,1,1,1,4,1,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,2,5,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,NA,3,2,NA,NA,3,5,NA,NA,NA,1,NA,2,NA,5,2,NA,43,1,,NA,NA,NA,NA,NA,NA,NA,1,Indian,5,1
2020-04-14T13:26:35Z,2020-04-14T13:33:21Z,0,100,406,1,2020-04-14T13:33:22Z,R_Ycy8vxiJGypOHFn,anonymous,EN,1,1,3,4,3,,NA,1,NA,NA,NA,,1,NA,NA,NA,4,1,4,8,1,2,16,5,5,4,4,1,2,4,5,1,4,4,2,3,2,3,2,3,1,2,1,5,2,1,1,1,2,5,2,2,5,5,5,1,3,1,4,27,1,21,3,1,1,1,5,2,4,1,2,1,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,4,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,1,3,2,2,NA,NA,3,5,NA,NA,NA,NA,1,2,NA,5,2,NA,43,2,,1,NA,NA,NA,NA,NA,NA,NA,,6,2
2020-04-14T13:25:56Z,2020-04-14T13:33:38Z,0,100,462,1,2020-04-14T13:33:38Z,R_vjki4macq0o3F3H,anonymous,EN,1,1,3,4,1,,1,NA,NA,NA,NA,,2,1,2,1,5,2,1,7,1,2,16,4,4,4,4,1,4,4,4,2,NA,3,2,4,3,3,2,3,3,4,3,3,4,4,5,1,3,5,1,3,5,5,2,1,2,1,2,28,1,21,5,1,4,1,1,2,4,1,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,2,NA,1,2,NA,NA,3,5,NA,NA,NA,NA,1,2,NA,5,2,NA,43,2,,1,NA,NA,NA,NA,NA,NA,NA,,7,1
2020-04-14T13:26:06Z,2020-04-14T13:35:42Z,0,100,575,1,2020-04-14T13:35:42Z,R_31drDsK7ZXR4pdc,anonymous,EN,1,1,3,4,3,,NA,1,NA,NA,NA,,1,NA,NA,NA,5,5,4,10,1,4,17,4,5,3,4,1,3,4,5,1,3,3,1,2,1,2,2,2,1,1,2,3,1,1,2,2,2,NA,3,2,5,2,2,1,1,1,5,27,6,21,3,1,4,1,4,2,4,1,2,NA,1,NA,NA,NA,,NA,NA,NA,NA,1,NA,1,NA,NA,NA,3,1,3,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,2,NA,1,About 6 years,6,2,1,NA,NA,NA,1,NA,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,4,2,NA,1,2,NA,NA,4,1,1,NA,1,NA,NA,1,2,NA,1,2,NA,2,,1,NA,NA,NA,NA,NA,NA,NA,,5,1
